Review,Feature,Emotion
It's meh ok I guess . When I tell a command even if it's in the close approximately . Example if I asked to stop an alarm or reminder it will not stop! I have already tried resetting. Unplugging. Remove or add device. And I've also made sure that when I'm using the command no other devices are around me and it still does not work. When I ask a question that always tell me it does not understand. It's not efficient and it seems outdated. So right now I'm only using I am considering Alexa .,"Voice Recognition, Command Execution, Efficiency, Compatibility, Device Control, Alarm and Reminder Management, Question Answering",Negative
"As of 24JAN25, Google Home has taken a serious dump on all my devices (phone, pixel tab, PC) & their Google home web service. First I thought it was my network but speeds and non google home devices run at optimal speeds and without hiccups. All of my google cameras indoor and outdoor connect and disconnect constantly, services on the cameras and general setting functions in the google home app are slow. All of these issues occurred after I updated Google Home. Come google help us out here!!"," Connectivity, Speed, Device Management, Camera Functionality, App Performance, Update Process",Positive
"Scheduled automations are off by 2 to 4 minutes. The popup announcement when you open the app are stupid. The App is ok, but there needs to be a web page version of this as well. Please fix this major deficiency in the ability to control ones home / WiFi. I use Google WiFi, not nest WiFi, but Google just moved all of the Google WiFi controls to Google Home. Would be great if it was all in one place and controllable via app and desktop. Cannot look at camera history on the desktop site."," Automation Scheduling Accuracy
 Notification System
 Web Interface
 WiFi Control
Cross-Platform Control
Camera History Viewing",Positive
"It is great to have this on my smart watch but it's pretty bad overall. The app is too touch reactive, meaning I accidentally change settings and turn the wrong devices on. It also doesn't recognise that my devices are online quite often. And the controls hardly ever work properly when it does connect. When it works properly it's really useful so I'll keep this app on my watch for now. It really needs to be improved. It's just yet another half baked smart watch app based on a good concept. It feels like a beta test at the moment"," Touch Sensitivity, Device Recognition, Control Functionality, Overall Performance",Positive
I mostly use it for whole-house audio (via YouTube Music). Biggest long-standing issues: -the interface is overly complicated and frequently-needed functions are either buried or not present -devices will sometimes simply just forget that they're part of a group until rebooted -playback will just randomly stop with no explanation -sonetimes YouTube Music on my phone will have no idea that it is playing on home devices and just start playing completely different music.," User Interface, Group Management, Playback Control, Device Synchronization, Multi-Device Control, Music Streaming Integration",Negative
"it works sometimes, randomly. DO NOT BUY AS IS! I can't believe a company as huge as google can put out such sloppy work. Its basically like the largest most powerful company on the planet and small startups don't have these issues. I paid way to much to fit my whole house with nest speakers just to be unable to do basic things play music on all my speakers in a speakers group (non third party youtube music even). Its the only really useful part of having them........"," Multi-Speaker Control, Music Playback, Group Speaker Management",Positive
"I want to set a one time wake-up light. Unfortunately this isn't possible in Google Home. There is no functionality to set a one time use automation at a specific date time, it's only possible to set a repeating automation. I don't want to wake up early every morning ;-) Could you please add once-functionality, so I can run an automation once, or a few days in this week, but not repeating in other weeks? Just like alarms in Google Clock. :-)"," Automation Scheduling, Repeating Automation, One-Time Automation",Positive
"Where's my lights gone.. Nice to get updates but a pain when the update randomly unlink and removes bulbs media etc from their rooms. I noticed the layout changed on Wednesday but Thursday was the old but now it's new version with a jumble of 32 devices I now have to re assign to their respective rooms.. Google...you'll never become ""Buy n Large"" if you aren't more user friendly.. On the whole though it's a small gripe and It usually works really well if not a bit surly to wife for some reason"," Device Management, User Interface, Update Process, Room Assignment, User Experience, Compatibility",Negative
"Since the last cc firmware update, the time and temperature size fonts sizes are smaller and too hard to read compared to the previous which were way bigger and easier to read, can you add a bigger text size on the app or change your firmware please because after performing a factory reset, same small size for the text and numbers in ambient mode and not customizable in the latest update of google home app with my chromecast ultra, UPDATE: today size fonts are bigger an readable, Thanks Google"," Font Size, Customization, Firmware Update, Ambient Mode, Google Home App Compatibility",Positive
"Update: nest to Google migr Nest to Google migration issues/ account/ billing issues. Dealing w/ support/ bill department is extremely unprofessional if they call do not leave VM & excessively drawn out due 2 no 1 can pick up a phone & have a physical conversation, instead all via email for weeks / months. Not impressed with the camera side of the app nest app is way better, keep the nest app for the new camera's bad move. I would not recommend Google. Nest was way better."," Account Management, Billing, Customer Support, App User Interface, Camera Functionality, Migration Process",Negative
"UPDATE: Since the new UPDATE 4 days ago Google shows my caller ID WRONG on outgoing calls. It is just shows RANDON numbers. My friends never answer my call because they think it is hackers.! I bought an Echo Dot to control the Philips Hue lights, and to make CALLS, and Echo works like a charm. I will never buy another Google product due to the lack of support for their products. Support for this product is a JOKE and non-existent.","Caller ID, Outgoing Call Functionality, Smart Home Control, Customer Support",Positive
"Too limited to be useful, really just a gimmick? I wanted to open and close my garage door from my watch, which would be really convenient in the car. Instead it takes careful presses to get to my garage door favourite, and then all it can offer is ""show on phone"". I could have done that in the first place. It needs a widget or app interface so I can toggle the open/close for that device on my phone. I use complications on my watch customisation so ideally I really want the complication to do it"," Control from Wear OS, Favorites Tab, Complications on Watch Customisation, Widget or App Interface, Device Control from Watch Face",Positive
"Works well most of the time. But sometimes when you ask it to turn on something that has worked for months, it will refuse to work and starts talking about something completely unrelated. Also routines seem to take a mind of their own, after working for months, they will stop half way through and won't finish. So can't say it's reliable. You also can't start a routine with a wireless button. Late at night when everyone else in bed, you don't want to be yelling at Google to run night routine."," Reliability, Routine Management, Voice Control, Device Compatibility, Automation Control",Negative
"Edit: please take it further and investigate away. The only thing I want to do is change the alert sound when the doorbell is rung but can't even do that, need to buy a separate chime (even though I already have a Google mini speaker that it won't connect to) it's like I've got a pixel 8 pro too, and, what? I'm stuck with my default phone notification sound that I can't at least change? Beautiful craftsmenship of this app, can tell it was built with passion."," Customizable Alert Sounds, Device Connectivity, Notification Sound Personalization",Positive
"Not enjoying being a Guinea pig for google testers A new glitch every month as google tries to figure things out on the back end. Unfortunately, their home and nest products are chronically unreliable and a serious time suck for our house trying to troubleshoot errors which seem to get fixed on their own after a few hours or days (but only after we waste time trying to figure out google's mystery problems). Tired of being a test pilot.... 5 years later and revisited the Google experience = same."," Reliability, Troubleshooting, Error Resolution, Product Stability",Negative
"I wish I could give less than a full star, as a matter of fact I feel I'm owed stars for having to waste my time, money, effort, and patience. This may well be the very best invention since sliced bread however I wouldn't know because I can't set it up, the instructions provided are so limited and vague that at some point you will be required to contact (rather request their excellence Google to contact you) customer support and when they grace you with a phone call you will then be challenged"," Ease of Setup, Customer Support, Instruction Quality",Positive
"I am sick and tired of having to say the same command 3 or 4 times before GH executes the command. It's gotten progressively worse since Gemini was forced upon us/me. When I get frustrated and curse at Google, I do not appreciate being lectured by a hunk of hardware on word etiquette. Developers should not be wasting time detecting frustration and giving a lecture. Developers should be detecting problems and fixing them."," Voice Command Execution, Frustration Detection, Lecture Response",Negative
"(Edit to 3 stars, Quick response, WIP) Last Home app update compounded with most recent Nest WiFi Pro firmware update totally hosed up my network. Abysmal, at best. Points drop out as they please and can only access Home app on my wireless carrier network, not my home WiFi network. For those with same issue, I had to power cycle my ONT to stop the points from dropping off the home network, now just waiting on an app update to fix integration with my network."," Network Connectivity, App Integration, WiFi Stability, Device Management",Positive
It's annoying to have to go through so many levels of menus...hiding things in plain sight. Edit 4.23.23. This app is total trash. Things are hidden and aren't in menus you'd think they'd be in. Find my phone lists a the phones I've ever used. Can't remove them. Isnt easy to find that list. Google finds them when you ask but doesn't have a clue what you're talking about if you ask about the phones...no easy link to follow to see what this list looks like. It'll ask over and over. 500 isn't enoug," Menu Navigation, Device Management, Search Functionality, User Interface, Data Management",Positive
"Update: who's the lazy engineer who added the prompt to add new devices? You didn't bother to test why it keep prompting every time the app is open? Lazy lazy lazy! Even with precise location setting, this app keeps thinking I'm away, even though the toggle shows I'm home. Something is not communicating to the Nest Cameras. I would have to manually toggle away then back to home for it to sees that I'm home. What's the point of asking for my location permission for then? Ã°ÂÂ¤ÂÃ°ÂÂ¤ÂÃ°ÂÂ¤Â"," Location Services, Device Integration, Automation, Geofencing, Permission Management, App Performance",Negative
"Worst camera for the price, does not keep up with recording time for outdoor video...Google app has reduced my viewing n limited the recording time to 1-2 hours apart n it's the driveway spotlight...really dissatified with this Google product n picture quality is really bad in black n white only comes in...refund due!!!!....Google wants a different review thats not going to happen I stand with my first comments n rating n will not be intimidated with you controlling my floodlight camera...u SUCK"," Recording Time, Video Quality, Motion Detection, App Functionality, Image Quality, Durability",Negative
Google Home isn't working can't even connect my Chromecast because when you try to open the app as soon as it opens it shuts down can't even tap anything that's how fast it disappears I can go without it all and I won't miss any of em the TV or aka the idiot box started the downfall of humanity then phones became portable and imprisoned mankind we were free when phones were hooked to a wall then internet to keep you in doors online to get stupid lazy and fat while making bullies more ignorant," App Stability, Chromecast Connectivity, Overall User Experience",Negative
"Support website is useless. It get worse everyday. All music routines are executed wrong playlist. Instead of playing music on the list, it plays a story. Very annoying, it won't play the programmed playlist shown in routine. Created a routine using starter ""When I say to my assistant"" doesn't work at all. The routine only executing correctly when manually click on the play button of the routine. When using voice command, it display received voice command but always play random music,"," Routine Execution, Voice Command, Playlist Management, Automation, Smart Home Device Control",Positive
"Every power outage, you have to delete the home and reconfigure everything, and it is this app. The Google devices don't need reconfigure. Edit review after the Google response (2 months later) I did what the developer suggested even before the suggestion, and that doesn't work. I did what the developer suggested a 2nd time and the GHome support said that there is no fix for this issue. Many customers with the same issue with GE sync devices that are online on their app but offline on GHome."," Device Configuration, Compatibility, Offline/Online Status, Reconfiguration after Power Outage",Negative
"Seriously, it's nealy 2025, and when i select the remote tile on my phone, it tells me I'm connected to the tv, but just disappears when i select it. Like you'd select the tv turn it on and use. This is why you' eaten by Apple. Make things that work! Beta beta then Beta test again, f hell. And no I'm not jumping through your hoops to help you and leave feedback. On a current flagship s24 ultra, things like this should just work. Good Luck! Hopefully y,u won't lose any more die hard Android fans."," Connectivity, Ease of Use, Compatibility, Remote Control",Positive
"I want the option to pause automations. We do a lot of routine reminders for the kids, and when they have school breaks it would be nice to put a skip on them for a set time instead of manually turning them all off and on. I would also like to group them all under a subject like ""school reminders"" and set that whole group to skip for set days like fall and winter break."," Automation Scheduling, Automation Grouping, Pause Automation Feature",Positive
"The biggest problem I have is that every few months my Cync (C by GE) lights stop responding to the Google Home app. It takes me quite a long time to figure them out normally. This time however, I have been working on it for hours I can't get the google home app to sync with cync, not delete the previous light bulb from my home or add it as a new one. I choose this system over others because I prefer google but this is frustrating as a disabled veteran with mobility issues who relies on it."," Device Compatibility, App Syncing, Device Management, Ease of Use",Negative
"Anytime I select another radio station on Apple Music for my morning routine, it only plays Apple Music 1, even though I input country radio. I've noticed that ""What song is playing?"" no longer works. Every time it just says, ""I can't tell what's playing right now."" When using the routine saying, ""Goodnight, Google,"" Google somehow can't find my phone to turn it to do not disturb. photo frame shows me my photo then random Google photos! fix the app and stop saying we can help. just make it work!"," Radio Station Selection, Voice Command, Do Not Disturb Mode, Photo Display",Positive
The lack of controlling a google tv with this app is what makes it SO terrible. I'd buy anything other than Google tvs because their remote is trash. It crashes 4 times before you can even activate a show. Then they lag out between going from the show causing apps to crash anytime an ad comes on. So annoying and I'm literally about to sell and replace the TV so I never have to deal with it again. Internet speeds are 500gbs upload and 500gbps download and the storage isn't anywhere near full...," Remote Control Capability, App Stability, Lag and Buffering, Ad Handling",Negative
"I'm frustrated with the lack of leadership and vision on the part of Google management. I feel they are engineering from the suggestion box rather than the company mission statement. They seem to be making decisions about what to develop from user comments, not thinking about what will organize the worlds information and make it universally accessible and useful (or the 10 things.) I changed my kids age to be 100 because there's no ""Google home kids"" app and she wanted to use the TV remote."," Age Restriction, Kid-Friendly Mode, App Accessibility",Negative
"-1 star: very confusing system for Nest Cameras. Always asks to migrate, upgrade, when will it stop? Cant the product sit on one area? -1 star: Still on Matter 1.2 it is already Matter 1.4 and I have Matter devices that are not compatible with Google Home because you arent updated on the spec yet. -1 star: Bricked my google home mini because of an update, and you only gave $25 to replace it, which is not enough. You bricked it, but your team would not solve it. I hope you will improve soon. Ty."," Migration/Upgrade Process, Compatibility, Update Process, Device Compatibility, Compensation Policy, Product Durability",Positive
"I have gigabit internet and very fast wifi speeds, but past video events from cameras constantly fail to load and playback. Live streams are choppy and fail. The nest cameras in Google Home are complete trash. The old Nest app was almost flawless. The home app Google forced everyone onto is a steaming pile of garbage. If this isn't rectified soon I'll be looking at other camera options from companies that don't have a bloated buggy app. Google you should be embarrassed how awful this app is."," Video Playback, Live Streaming, App Performance, Camera Compatibility",Negative
"No date picker to run an automation over a period, - not for specific days of the week. I have some specific devices (Christmas lights as a good example) that I only want to run from say 1st December until 11th January. I don't want to set up a complex frequency automation - I just want to select the specific dates when I want to use the auomation."," Date Picker for Automation, Automation Scheduling, Customizable Automation Period",Positive
I HATE Nest sold out to Google. I used to pay $5 for 10 days/24/7 recording. Google took over & it was $6 events only and $8-24/7 recording for 30days. Now it's $8 for events only & $15.99 for 24/7 for 10 days w/ 60 days events only. The price keeps going up & service quality continues to go down. I originally got Nest bc it was the only one w/ 24/7 recording & I could scroll back & catch my daughter's seizures. Now I have to upgrade to $15.99 for what was originally $5! Time to change brands!," Pricing, Recording Capability, Service Quality, Event History, Video Playback",Negative
"Lots of outstanding bugs that people have complained about in Google forums for years just never get fixed! The way different homes get conflated makes it confusing. It's difficult to debug routines, because as much as the speakers babble when something goes wrong (often ad nauseam), they usually don't say which command or device is causing troubleÃ¢ÂÂI really wish I could just write code! I also wish I could arrange rooms in the order I want, group lights, and create shortcuts personal routines."," Bug Fixing, Device Management, Debugging, Room Organization, Device Grouping, Shortcut Creation, Personalized Routines",Positive
"#2 Ã°ÂÂÂHacking Vulnerability PointÃ°ÂÂÂ AND YOU CANT REMOVE IT. The only thing you can ""uninstall"" is updates. ""Disable"" only hides it (you can no longer find it to turn off the permissions that Ã°ÂÂÂ¾MYSTERIOUSLY Ã°ÂÂÂ¾ RE-ENABLE themselves some time after you leave settings). IF SOMEONE TAKES OVER THIS APP ON YOUR BEHALF (BEFORE/AFTER YOU BECOME AWARE THAT IT EXISTS AND WHAT ITS CAPABILITIES ARE) YOURE DONE. You will be at the mercy of whatever psycho ex, stalker, or bored gov agent finds you 1st"," Security, Permissions Management, Update Management, Device Control",Negative
"Urgently needs if-then-else-functionality and weather-triggered starters... Seems like the What's New just keeps saying it added a select few things that got added in bulk some time ago from previous updates, while the actual functionality remained the same for over a year. It's still ironically missing basic scripting functionality to program script-based devices... Please, finally add weather-triggered starters and the basic If-Then-Else block functionalty in Automations/Routines! Ã°ÂÂÂ"," If-Then-Else Functionality, Weather-Triggered Starters, Scripting Functionality, Automation/Routines",Negative
My Google home large speaker has had a nasty sudden voice change. It used to use a mellifluous cultured UK English male voice but NOW it's like a rude yob who doesn't care has taken over. 'He' has a staccato delivery using very brief statements that sounds like an American's vague idea of a Cockney accent. It's very off-putting. I hate it. Please change it back," Voice Quality, Voice Customization",Negative
"I have about 30+ items in my Google home from security cameras, fans, lights, outlets, projectors, TV, speakers, hubs, extention cords, door locks, I feel like I got it all. However that is also the problem, everytime you all do an update it knocks all my devices offline and I gotta go around reseting each one, reconnect, pair, hard reset my wifi, it is such a chore. So thank you from wasting my entire Saturday bc I will be spending the whole day trying to bring all my devices back online."," Device Connectivity, Update Process, WiFi Stability, Device Management, Compatibility",Positive
"I got myself a new Samsung phone recently & I definitely don't like the whole ""half arsed "" approach in Device Control from the pull-down menu on Android 14 One UI 6.1 - It's just a carbon copy of the Home App... (favourites section) seriously? WTAF?!?! I have an A71 running Android 13 One UI 6.0 (OS updates, discontinued) & it just looked better. Google is slowly becoming like Apple... Guys? C'mon! Change it back to how it used to be. This is just pure laziness & unacceptable."," Device Control, User Interface, Customization Options",Positive
"I have to use an Android Go edition Google phone or whatever, and because of that, I guess there's something, there's Google Go instead of Google installed on my phone, and whenever I'm brought to Google or Assistant, it brings me to the Play Store link asking to download, and saying it can't download Every time I go to the app Play Store, it says not available for my device, and there's no workaround because Google fckg sucks."," Compatibility, Download Capability, Availability",Both Positive and Negative
"What an awful app. Can't find my Nest Mini unless I reset it then try again. Then it finds it and connects, but won't connect to the WiFi presumably due to the dual bands? Google says it's something totally different which I can't find on my router admin dashboard, and if I try again it goes right back to not finding the Nest Mini, so I have to reset it...you'd think that a Google app on a Google phone would connect to a Google device a bit more easily. I bet Apple do it better."," Device Discovery, WiFi Connectivity, Ease of Use, Compatibility",Positive
since 2024 Google max. alll Google speaks some time turn on by itself. pause it using Google home. it keeps turning back on with no reason. if you have more than 2 Google speaks on the same time you will not be able turn any of them off using Google home app.l have 4 Google speaks. I think there is ghost living inside speaks. how can you trust Google products anymore especially Google home doors lock. thermometer it might turn on off any time without you knowing. very scary...!!!," Device Control, Automation, Multi-Device Control, App Functionality, Smart Home Integration, Device Security, Privacy",Negative
"I've been a Google Home user for years. Countless google devices throughout my home. I like the new UI update, but unfortunately two of my cameras no longer show live feed. One is the Google cam and the other is the Nest doorbell cam. All the usual steps to fix this were taken, but no luck. Google speakers have been finicky. Extremely frustrated with the amount of $$$ I have spent on 4 cameras, 1 thermostat, 1 hub, 9 minis, 4 Chromecast, 1 lock, 2 temp sensors, 1 doorbell, 4 wifi mesh pucks."," Live Feed, Device Compatibility, User Interface, Reliability",Negative
"Google literally has the worst app designers, you would think differently but you'd be wrong! They can't make an app for the life of them and if they do it's something super simple that does one tiny little task and Google will kill it off anyway. This stupid absolutely retarded app can't even continue to sink to devices you've added. So you have to remove the company like TP-Link resync all of TP-Link again and then move all the components into individual rooms all over again. I give up on Goog"," Device Management, Multi-Device Control, Syncing Across Devices, User Interface, App Reliability",Negative
"Google home is almost a throwaway now. Over the past 12-16 months the frequency of ""N lights are offline"" errors and ""Kumo cloud is unavailable"" errors has grown. We're now at a point where it's a weekly battle just to talk my wife off the ""UNPLUG THAT IDIOT GOOGLE"". Google fails when turning lights on AND off ... yet Philips Hue App sees everything perfect and never fails. Google needs to spend less on ""lawyer fees"" and more on maintenance+enhancement of their Apps. Ditch Gemini entirely!"," Device Connectivity, Error Handling, App Reliability, Compatibility, Maintenance and Updates",Negative
"No, I don't want to migrate my Nest camera from my Nest account until the video playback matches what is available there. I'm afraid playback on newer home only cameras still isn't as good, even on max. Gets stuck, still very blurry than cameras in Nest app when scrolling through the history. Also, poor at detecting events, hence need the full history. Definitely not wanting to migrate my pure Nest cameras yet. I do like the new web view however - that is better than the old Nest version."," Video Playback, Event Detection, Image Quality, Web View",Negative
"The answer to all problems is reboot, reset to default. I do this once to 3 times a week. It defeats the purpose of making life easier. I invested a lot of money into this and wanted to abandon it. I spent so much that I kept it and use it for lights and nothing else because it's still terrible. How did the AI get worse? It gets so much I say, wrong. It never gets better people. How does this have a 4.2 rating? So many recent reviews are 1 star. Reviewed 2023 and now 2024 and still awful."," Ease of Use, Reliability, Accuracy, Smart Home Control",Negative
"Def good. I am not sure why Google Home app doesn't integrate and write the code to just use the Google home app for connecting many other 2nd and 3rd party made devices. I know that Geeni, Tuya, Enbrighten, Smart Life Home and all the apps r the same for most of the smart home stuff already. The Merkury or Geeni and most iHome already work with some of the Google home settings and they used to not. I prefer to not have the added apps and sharing of my data. Rather it be Google only."," Integration with 3rd Party Devices, Data Privacy, App Consolidation, Compatibility with Smart Home Devices",Positive
"Y'all very questionable people, please let me turn off the notifications. I do not need to know what music or series is being streamed all the time. I don't want to be worried about accidentally pausing something someone else in my household is watching. Can y'all please use y'all's brains for once while designing things? Can y'all please consider what things look like from the users' povs? Cuz I swear I turned off notifications for Google Home, Google TV, Smartthings, and I STILL have them."," Notification Control, Multi-User Support, User Interface Design, Notification Customization",Positive
"Keeps asking me to set up new Nest Mini, no option to say that I don't have one. Fairly inflexible - wanted to control smart lights based on time and location, but looks like this app won't do that. It has presence sensing thats meant to do things like turn off lights when everyone is away, but that seems to be a bit buggy (stopped working for a few weeks, started working again when I manually told it that I was home). Also often shows the wrong state of lights when the app first opens."," Device Setup, Automation, Presence Sensing, Device Status Update, User Interface",Positive
"WARNING DO NOT GET THE GEN 4 THERMOSTAT!!! If you have a whole home humidifier, the Gen 4 nest thermostat forces you to use this terrible app. It will render your home humidifier USELESS. They removed settings that the Nest App offered. One of them is humidifier running only when the heat is on only. For most humidifiers, this is ABSOLUTELY NECESSARY. If you use only ambient air from the fan, you waste a large volume of energy and water for no reason. The home fan will run non stop. TERRIBLY!!","Humidifier Control, Energy Efficiency, App Usability, Thermostat Settings",Negative
I really hate this app for my doorbell. On the nest app I can scroll through the whole day & see ANY activity. I pay for viewing 24/7 & on this app you just give me tiny clips of what happens during the day. That doesn't show me everything. People just drive through my drive way & I can never see that on this app. Why do I pay for 24/7 viewing if I can't actually view it 24/7?? Also every time my doorbell is pressed the camera goes offline & you can't see anyone & doesn't ring in the house," Video Recording Capability, Live Feed, Event History, Notification System, Offline Mode, Subscription Plan",Negative
"Limited use with android go software, unfortunately the software still wants to install Google onto my phone that uses android go operating system and already has Google go installed. Your reply 29/1 /24 saying that I have to install Google and other google apps is useless as you should be aware that Google cannot be installed alongside Google go which I am unable to remove. Therefore perhaps you should make home app workable for Google go etc instead of telling me I need new phone."," Compatibility with Android Go, App Installation, Google Go Integration",Negative
A lot of comments requiring support yet Google has no customer service The best they can do is give you a support link. For a company the size of Google if they're too cheap to hire staff for customer service then don't put much effort into that company I've moved away from Google a lot lately. Even something as big as Google has an ending and if they don't give their customers what they want somebody else will," Customer Service, Support",Positive
You know for being one of the richest most popular company on the planet your smart home and devices app is pretty frickin dumb. I can't set certain devices to do certain routines?! Why are you limiting functions Google? Why does the $40 temperature sensor I got from you do ABSOLUTELY NOTHING but just tell me the temperature of wherever it is? 12/2024 Removed a star for automations being worthless still. Still can't do anything with temp sensors. No routines no automations. Nothing.," Device Control, Automation, Routine Setting, Temperature Sensor Functionality",Negative
"Does not record, capture many events, did not record or capture fire truck, ambulance, vehicle stopped for over an hour, but captures cars other vehicles, people, animals, but not a serious event at my home, nothing hours before or after same day, why is this? Did not record vehicle stopped in FRONT of House-Camera 10 min. as occupants broke in my car, other vehicles and people passing recorded-BUT NOT Crimes or Emergencies? I'm paying-getting unreliable service, HORRIBLE APP"," Motion Detection, Event Recording, Video Capture, App Reliability, Event History, Notification System",Negative
"This app is getting worse and worse I typed my password in fifteen times and it still wonÃ¢ÂÂt work. I asked for he l asked for help, there was no help! I sent feedback no answer just (can we email you) the normal wish washer reply from google! IÃ¢ÂÂm Flagging this app its user unfriendly and repetively shares nothing inspired in their original product but there is one catch, if you donÃ¢ÂÂt have the original packaging for your devices, you can kiss the phone help goodbye, losers!"," Password Authentication, Customer Support, User Interface, Packaging Requirements, Device Compatibility",Positive
"I am a new Pixel 9 user coming from my Galaxy S22. I was a huge fan of the modes (routines) my old phone allowed me to set up. I truly didn't appreciate them enough until now. They were intuitive, reliable, and I could find solutions when I encountered issues. None of these can be said about my experience with this app. I have been trying to recreate my old modes using the automation feature, but I keep encountering errors... Edit: the support email listed on the app store page is outdated"," Automation Feature, Error Handling, Customer Support, Routines/Modes Setup",Positive
"The UI for the smart lighting controls is unintuitive and fidgety. It often turns off the lights when I'm trying to go into detailed settings, as a short press turns them on and off, while a long press goes into further settings. It also doesn't have a 'press to activate' automation where an app button or a widget button can be programmed to activate a lighting preset. Otherwise works well with most smart home appliances and supports them without the need for a hub."," User Interface, Automation Capability, Device Compatibility, Button Customization",Positive
"I've used the Nest thermostat and Nest app for many years, even before Google acquired Nest. I upgraded to Google Nest Thermostat (4th Generation), which was released on August 20, 2024. Google does not allow the gen 4 to be added to the Nest app. You are now restricted to using Google Home. One of the features I use is the remote lock/unlock feature from the app. THIS FEATURE WAS NOT ADDED TO Google HOME even though online help tells you it is with instruction that lead you to a dead end."," Remote Lock/Unlock Feature, App Compatibility, Thermostat Control",Negative
I don't know what happened I haven't even updated yet but I have an onn 4k pro box and I cannot use hands free hey Google at all as of about a week ago.. it's almost like it doesn't hear me.. almost having my face right on the box.. have checked all the boxes and switches and have even done a hard factory reset . Nothing at all . Works just fine if I hold the button down on the remote and even says hands free is working but it is not.. and I don't carry around the remote....," Voice Recognition, Hands-Free Control",Positive
"the app has gotten so slow...especially to load cameras. Unsable at times. I've tried app cache clear, data reset, and yet it doesn't speed up at all. I have 21 nest cameras within the app now as FYI. I spent over an hour setting up new indoor nest cameras yesterday as it was taking forever to go through each step of the set up, then going into each camera to set up notifications was also slow. Can this be fixed please!"," App Performance, Camera Loading Speed, Setup Process, Notification Setup",Positive
"Update January 29th. App suddenly started working this afternoon. First beta update of Android 16 seems to have broken Google home. Try to open app and it immediately closes. Tried rebooting. Same thing happens Update. I did contact support as suggested by the Google person here. However, they could not in the end give any update and just gave me another leak so I could leave feedback for Google engineers. I did uninstall the app and reinstall. App seems to start to open then closes."," App Launch, Stability, Compatibility, Customer Support",Negative
"Have been using and loving the eco system for at least four years now. Everyday to play music through the house. They pushed an update and it's TERRIBLE. Can't create a speaker group. Devices are showing up 6+ times when managing room devices. Showing duplicates of speakers when trying to cast audio so you don't know which one it actually is. Speakers disconnect randomly. I factory reset every. Single. Devices, which doesn't do anything since the app is broken. HOW DO YOU BREAK THE APP THIS BAD."," Speaker Grouping, Device Management, Casting, Connectivity, App Stability",Negative
"latest update (using public preview) the device layout has changed dramatically (much worse) and device access and control, ie, ""her Google, play music on the main pair"", no longer works. doesn't respond in any way, connection to spotify is no longer reliable. effectively app functionality has stepped back about 2-2.5 years!! this in the wrong direction people! what's going on???? here's the new/latest layout!"," Device Layout, Voice Control, Spotify Connectivity, App Functionality, Device Access and Control",Negative
"Worked fine for 2 years, until 2 days ago. Then all of a sudden I'm locked out of all my cameras AND the settings tab! I tried everything. Finally I contacted google help, who told me the app had crashed and they would try to repair it. 30 mins later I can see my cameras again, after over 2 days of them being knocked out. I still can't see my clips from the 2 days they were ""gone"", despite having my subscription for storage. But at least they fixed my problem."," Camera Access, Settings Tab, Video Storage, App Stability",Negative
"Bad and getting worse. Have used Google Home for years. Experiencing consistent degradation of task completion. No longer connects to speaker groups consistently. No longer completes voice commands. Says devices that have been connected for years are not recognized. Even casting to groups manually through the app (not using voice commands), app does not connect or cast. Google Assistant routine on morning alarm started adding random tasks. I don't see them to delete them."," Device Connectivity, Voice Command, Speaker Group Management, Casting, Routine Management, Task Automation, Device Recognition",Negative
"This app just gets worse. Less usable, less adjustable. It's impossible to modify anything. Can't add or modify groups. Items drop off groups for no reason. Can't add them back in. Google assistant acts stupid to any questions or commands. Often plays music from the wrong music source. Routines are near impossible to change. On one routine it suddenly goes full volume. Tried to fix it. But the app won't allow it. So I don't run the routine anymore. Can't change anything by voice commands."," Usability, Customizability, Group Management, Voice Command, Music Source Control, Routine Management, Volume Control",Negative
"The camera portion of the app is constantly crashing. I have reinstalled, cleared cache and it still crashes about every 30 seconds or if I am scrolling through the camera timeline. It is beyond annoying and I am really disappointed with how this is working at all. Please fix this! Update: I contacted support. They transferred me 3 times to three different support departments and have been unable to address the issue. I have spent an enormous amount of time trying to fix this."," Camera Functionality, App Stability, Customer Support, User Interface",Positive
"Google will update things, break things and not fix it for months. Avoid them if you can. For example, they changed something with the sound settings on Chromecast and now all my Chromecasts don't work with my older TVs. The entire point of Chromecast was to use with older TVs so you get more life out of them. It's a constant theme with Google, there's no way to get help and the company is big enough that they frankly don't need to care for their customers."," Compatibility, Customer Support, Backward Compatibility",Negative
"Update: in addition, my google screen shows the wrong time. All problem solving efforts are useless! Has become a nightmare. This used to control a plug and my TV, but it quit working with the matter plug and randomly turns off my TV whenever it wants regardless of what I say. I was hoping to move away from Amazon to Google, but I definitely don't see that happening at all. After 2 hours and a lot of physical stress, I still can't get things to work. Glad I didn't waste more money on devices!"," Time Display, Device Control, Voice Command, Compatibility, Reliability",Positive
"This app is garbage... I rarely even use it, and I have two nest minis that I also rarely use. However, I always keep my phone and apps up to date... This simply doesn't work with any of my nest minis. It will connect and I can hear the volume adjustment from inside the app, but no apps actually work... I always immediately get an error that says ""casting has ended"" as soon as I cast... I tried everything and it just doesn't work. Please quit making stuff that doesn't work..."," Connectivity, Casting Capability, App Reliability, Compatibility",Negative
