Reviews,cleaned_review,cluster
Starting with the mansion.Nice . Love the decor but the 2nd floor some of the clothes i was feeling lazy to arrange them so i turned it off and took a nap when i returned i couldnt find them in the box and the toothbrushes keep getting missing. Ooh a general problem apart from the the mansion no more bins???!!!! And I wish there were more free avatar slots. And I wish pre built people could move across buildings like this girl was so perfect for my fml.,starting mansionnice love decor 2nd floor clothes feeling lazy arrange turned took nap returned couldnt find box toothbrush keep getting missing ooh general problem apart mansion bin wish free avatar slot wish pre built people could move across building like girl perfect fml,1
I love the game but the are asking for money and I don't have money for now but I am not sure if I will have it one day before Christmas I think I will be able to get a few more money to buy the pack but please can you get me any new pack 2 : kawaii clothes and shoes with new decorations for the house and the clothes for the kids please can you do it for me 🙏🏽🥺 please and thank you for listening to my words l really enjoyed playing did game it's a very good and nice game for kids and children,love game asking money dont money sure one day christmas think able get money buy pack please get new pack 2 kawaii clothes shoe new decoration house clothes kid please please thank listening word l really enjoyed playing game good nice game kid child,1
I have a idea for the next update what about a museum with a lot of bones of a dinisor and if you solve the secret you will get a toy dinisor and a costume for yourself to wear and have tree animation first the raww animation that scare every character second is the running animation you will run like a dinisor third animation dance you will spin around and jump in the end pls add this to the game please 🙏 😀,idea next update museum lot bone dinisor solve secret get toy dinisor costume wear tree animation first raww animation scare every character second running animation run like dinisor third animation dance spin around jump end pls add game please,1
"I love the game its fun it has cool clothing,objects,houses and more it also allows to talk,has emotions and walking i cool fact is i lovee all the houses and nature house its so pretty and yall need more cool updates i love the game so much i love the multiplayers so i can play with my friends and avatar world could u pls fix the glitch in multi player because when i go in multiplayer and i go in my house my house gets messy and my wardorbe does open and put girl clothes on the man pls fox it.",love game fun cool clothingobjectshouses also allows talkhas emotion walking cool fact lovee house nature house pretty yall need cool update love game much love multiplayers play friend avatar world could u pls fix glitch multi player go multiplayer go house house get messy wardorbe open put girl clothes man pls fox,1
"I love your new update!! But for some reason I can't seem to access the aw pass and after 1 day, I couldn't get the stuff included in the aw pass and any of the packs can you please fix this? What I mean is that the packs I haven't purchased yet or the packs I have i can't use them in game or purchase any packs and the aw pass? The stardust stuff and other packs I have completely missed all of them. And I can't make purchases. Please fix this in future updates 🙏",love new update reason cant seem access aw pas 1 day couldnt get stuff included aw pas pack please fix mean pack havent purchased yet pack cant use game purchase pack aw pas stardust stuff pack completely missed cant make purchase please fix future update,1
Good but not the best making a house is hard mostly when there are no Furniture boxes in your house and you have to go to the furniture shop Aka Ikea and spend mostly An hour to finish it especially when you have to get items that are mostly secrets but overall I would give this an 6.8 because of the animation but those animation has some bugs so I'm not really sure if I can trust that and there water park is to small I was expecting it to be bigger.,good best making house hard mostly furniture box house go furniture shop aka ikea spend mostly hour finish especially get item mostly secret overall would give 68 animation animation bug im really sure trust water park small expecting bigger,1
𝘐𝘵'𝘴 𝘳𝘦𝘢𝘭𝘭𝘺 𝘧𝘶𝘯 𝘐 𝘤𝘢𝘯 𝘮𝘢𝘬𝘦 𝘧𝘢𝘮𝘪𝘭𝘺 𝘳𝘰𝘭𝘦 𝘱𝘭𝘢𝘺 𝘰𝘳 𝘴𝘰𝘮𝘦𝘵𝘩𝘪𝘯𝘨 𝘐 𝘭𝘰𝘷𝘦 𝘵𝘰 𝘤𝘶𝘴𝘵𝘰𝘮𝘪𝘻𝘦𝘥 𝘮𝘺 𝘷𝘦𝘳𝘺 𝘰𝘸𝘯 𝘤𝘩𝘢𝘳𝘢𝘤𝘵𝘦𝘳𝘴 𝘢𝘯𝘥 𝘵𝘩𝘦𝘳𝘦 𝘢𝘳𝘦 𝘴𝘰 𝘮𝘢𝘯𝘺 𝘢𝘦𝘴𝘵𝘩𝘦𝘵𝘪𝘤 𝘩𝘰𝘶𝘴𝘦𝘴 𝘢𝘯𝘥 𝘤𝘶𝘵𝘦 𝘩𝘰𝘶𝘴𝘦𝘴 𝘢𝘯𝘥 𝘯𝘰𝘳𝘮𝘢𝘭 𝘩𝘰𝘶𝘴𝘦 𝘱𝘢𝘻𝘶 𝘩𝘢𝘴𝘯'𝘵 𝘩𝘢𝘷𝘦 𝘢𝘥𝘴 𝘸𝘦 𝘤𝘢𝘯 𝘱𝘭𝘢𝘺 𝘪𝘵 𝘧𝘰𝘳 𝘧𝘳𝘦𝘦!,𝘐𝘵𝘴 𝘳𝘦𝘢𝘭𝘭𝘺 𝘧𝘶𝘯 𝘐 𝘤𝘢𝘯 𝘮𝘢𝘬𝘦 𝘧𝘢𝘮𝘪𝘭𝘺 𝘳𝘰𝘭𝘦 𝘱𝘭𝘢𝘺 𝘰𝘳 𝘴𝘰𝘮𝘦𝘵𝘩𝘪𝘯𝘨 𝘐 𝘭𝘰𝘷𝘦 𝘵𝘰 𝘤𝘶𝘴𝘵𝘰𝘮𝘪𝘻𝘦𝘥 𝘮𝘺 𝘷𝘦𝘳𝘺 𝘰𝘸𝘯 𝘤𝘩𝘢𝘳𝘢𝘤𝘵𝘦𝘳𝘴 𝘢𝘯𝘥 𝘵𝘩𝘦𝘳𝘦 𝘢𝘳𝘦 𝘴𝘰 𝘮𝘢𝘯𝘺 𝘢𝘦𝘴𝘵𝘩𝘦𝘵𝘪𝘤 𝘩𝘰𝘶𝘴𝘦𝘴 𝘢𝘯𝘥 𝘤𝘶𝘵𝘦 𝘩𝘰𝘶𝘴𝘦𝘴 𝘢𝘯𝘥 𝘯𝘰𝘳𝘮𝘢𝘭 𝘩𝘰𝘶𝘴𝘦 𝘱𝘢𝘻𝘶 𝘩𝘢𝘴𝘯𝘵 𝘩𝘢𝘷𝘦 𝘢𝘥𝘴 𝘸𝘦 𝘤𝘢𝘯 𝘱𝘭𝘢𝘺 𝘪𝘵 𝘧𝘰𝘳 𝘧𝘳𝘦𝘦,1
The game is very nice it is great but ever time I want to update I have to delete my tiktok and I did not want to and I always play with the old version until I did not want to and I can't bear playing with the old version so I decided to delete my tiktok and now I will play with the new version but I still feel sad for my tiktok and also if I delete my avatar world 😔 and download it again it will restart. please help me and follow me on tiktok Name Kessy saun🍁💘🇧🇴,game nice great ever time want update delete tiktok want always play old version want cant bear playing old version decided delete tiktok play new version still feel sad tiktok also delete avatar world download restart please help follow tiktok name kessy saun,1
"Iike it but I wish you could've put more pet fishes in the pet store or have more pet eggs because it's honestly boring to have only just 3 fishes in the pet shop, and putting other fishes in a tank isn't really fun since they don't really do anything and Could you make it that we can edit NPCs please I think it would be a lot better if you could allow us to edit NPCs,And I was wondering when are you going to add that we can flip furniture around instead of facing the other way like the couches.",iike wish couldve put pet fish pet store pet egg honestly boring 3 fish pet shop putting fish tank isnt really fun since dont really anything could make edit npc please think would lot better could allow u edit npcsand wondering going add flip furniture around instead facing way like couch,1
"tbh i love the game,but it glitches alot i love all the free packs and the multiplayer i get to play with my friends i love to rolepay but averter world can you please make more averter sloths i want a big family and the new bubble gum house is weird we have to pay to get a bathroom,bedroom,clostet it was free for all the houses but anything else the game is fun to play can yall please add an apartment and more houses and more free packs thanks this game is so so funn",tbh love gamebut glitch alot love free pack multiplayer get play friend love rolepay averter world please make averter sloth want big family new bubble gum house weird pay get bathroombedroomclostet free house anything else game fun play yall please add apartment house free pack thanks game funn,1
ok so I love this game this have too much places and secrets I love it but im a little jealous of people who have subscription because I can't have it so I'm soo jealous and always want it I think they should give one gift from subscriptions user to normal users too I use to play toca boca first but it was to dark boring dull furniture ugly house map so aw have to much thing fun glitter and too many secret so I love it,ok love game much place secret love im little jealous people subscription cant im soo jealous always want think give one gift subscription user normal user use play toca boca first dark boring dull furniture ugly house map aw much thing fun glitter many secret love,1
"This is Soo Fun!, sometimes in my free time I'll play with this game There's alot of features and many things to do! XD! I was Literally waiting for the bus! In the next update and add a.. maybe?. Attack on titan features??🥰✨!! I love this game so much alot of updates was come in the last 5 months!! AGH!!🤩 PLEASEE I WANT AN ATTACK ON TITAN FEATURES 😭😭😭 like I'll literally do anything 😭😞😞✨",soo fun sometimes free time ill play game there alot feature many thing xd literally waiting bus next update add maybe attack titan feature love game much alot update come last 5 month agh pleasee want attack titan feature like ill literally anything,1
"I love this so much but a little bit frustrated with the new update, for the bubble gum house, in the living room I'm trying to put together the couch but if u put the end peace to far on one end of the room it flips the couch piece, and so then I have to only put it half way in the middle of the room and when I try put the other peace on the other end the curtain goes over the couch looks dumb, pls fix",love much little bit frustrated new update bubble gum house living room im trying put together couch u put end peace far one end room flip couch piece put half way middle room try put peace end curtain go couch look dumb pls fix,1
"I love this game it is one of my favourites I play this game every day I love how there's little tiny puzzles to solve and I love that you can have babies and toddlers but there are too many clothes for babies but I think they might need to add a cinema I love that you can go inside a plane this game made my life much funneh and I think they should add a shop just for toys like Smyths toys superstore and I think they should add to choose your pregnant and you can give birth to a baby I love it,s",love game one favourite play game every day love there little tiny puzzle solve love baby toddler many clothes baby think might need add cinema love go inside plane game made life much funneh think add shop toy like smyths toy superstore think add choose pregnant give birth baby love,1
I love this app it's really fun the reason I gave it 4stars cuz the things are just beautiful pluse some of the cutest things are free it gives u codes it will give u cute things I recommend it safe for kids too and soo fun for role plays it's sooo cool I will really love if u can change the weather like to snow or like chilly its a very cool app and soo cute too thank u for making this app and pls make a option if u want to reset the items or the whole world that will great,love app really fun reason gave 4stars cuz thing beautiful pluse cutest thing free give u code give u cute thing recommend safe kid soo fun role play sooo cool really love u change weather like snow like chilly cool app soo cute thank u making app pls make option u want reset item whole world great,1
"i like this avatar word so cute and nice and so many stuff to do and so many secrets and i like to play this is so many apps and games you can do i write this 10/10 and so cute and this is good to my memory This game is good for children. Because this is color full Many activities And much more things to do And there's new update I forgot what is the name You can. Play with your friends I think that's update.Cannot do it now If you want to see it, join now 😉",like avatar word cute nice many stuff many secret like play many apps game write 1010 cute good memory game good child color full many activity much thing there new update forgot name play friend think thats updatecannot want see join,1
"The reasons why I gave it 4 stars are mentioned.. 1. Pazu, please make packs that are free for us, because I know that majority people's parents don't allow to purchase the packs at all. 2. As we have the Stardust city, please make the bedroom and etc things in the house for free. Example, we have to purchase the bedroom pack to furnish the new bubblegum house. 3. Please update the game faster, just a little bit. Please add.. Hotel Veterinary More houses Bigger hospital with scanners,xray etc.",reason gave 4 star mentioned 1 pazu please make pack free u know majority people parent dont allow purchase pack 2 stardust city please make bedroom etc thing house free example purchase bedroom pack furnish new bubblegum house 3 please update game faster little bit please add hotel veterinary house bigger hospital scannersxray etc,1
Thank you soo much pazu! Your making my sis proud and happy! Ever since baby she never smile a lot but today I introduced her this kind of game she got addicted to it and started smiling! I'm so proud and keep up the good work! Also please put some cute animals too just free every month cause I couldn't afford those for my sis... but thank you and happy valentine's day!!💗☺️😁❤️‍🩹,thank soo much pazu making si proud happy ever since baby never smile lot today introduced kind game got addicted started smiling im proud keep good work also please put cute animal free every month cause couldnt afford si thank happy valentine day,1
It's amazing.i like that anything comes to ur mind even a little word u add it to the game notreally but yeah.u have a nice game that thousands of people love it .u need to continue adding lovely stuff to this game.althou they have few problems I hate when u have to update it and u join and see new things u can't get them wanna know why because u got to pay for it I don't like that .and another thing the tree house it doesn't have furnitures for the house.thank u for ur game well done 🥰💖👏thx,amazingi like anything come ur mind even little word u add game notreally yeahu nice game thousand people love u need continue adding lovely stuff gamealthou problem hate u update u join see new thing u cant get wanna know u got pay dont like another thing tree house doesnt furniture housethank u ur game well done thx,1
"I love Avatar World and was excited about the new multiplayer update. However, I faced a big issue. When I hosted a multiplayer world with my sister, we decorated and built many things. But when I accidentally quit the game and re-hosted, the entire world reset, and all our progress was gone. It’s very frustrating that multiplayer worlds don’t seem to save when the host leaves. Please consider adding a save feature for multiplayer sessions so players don’t lose their hard work. Overall it's win",love avatar world excited new multiplayer update however faced big issue hosted multiplayer world sister decorated built many thing accidentally quit game rehosted entire world reset progress gone frustrating multiplayer world dont seem save host leaf please consider adding save feature multiplayer session player dont lose hard work overall win,1
So I can see that you did what I said good job I really liked the update can you please put more houses in the new city and please we would probably like if you add more hairs on women and men please I voted it five stars because I really like it please more promo gifts to come I will vote again if there's a problem but recently I didn't have any problems it's so amazing everyday I'm waiting for updates because I know you updated fast I really like your gifts please add more aesthetic stuff,see said good job really liked update please put house new city please would probably like add hair woman men please voted five star really like please promo gift come vote there problem recently didnt problem amazing everyday im waiting update know updated fast really like gift please add aesthetic stuff,1
I like this (update i don't like the new thing where it get rid of the things in the house so you can make the house like in toca goca i wise you could close but that might just be me i don't like making houses it takes so long and I'm not good at it but i hope to be one day if i making houses in toca boca sometimes then maybe one day) So all in all i won't take away a star cuz it just what i think,like update dont like new thing get rid thing house make house like toca goca wise could close might dont like making house take long im good hope one day making house toca boca sometimes maybe one day wont take away star cuz think,1
Hey avatar world thank you for Fixing my last glitch I really Love this game it's my Favorite But I wish you can make most of the packs free epically the 30+ plus characters bc 3 isn't enough I bough the mansion toddler and baby room and the family pack with car The mansion pack gives 2 more characters I like that but I wish you could make the 30+ plus characters free I appreciate you for the other free packs Can you just do that and Put toddler animations when standing like crying happy mad Ty!,hey avatar world thank fixing last glitch really love game favorite wish make pack free epically 30 plus character bc 3 isnt enough bough mansion toddler baby room family pack car mansion pack give 2 character like wish could make 30 plus character free appreciate free pack put toddler animation standing like cry happy mad ty,1
Hi Can you please add more dog breeds Because I want to make. My dog and I can't because it doesn't really look My dog. So can you add weiner dogs and Poodles It will be really good if you can and can you also make the option that you can turn the whole dog the same color? If you can that will be amazing And can you make the option that you can make other animals like pigs Or axolotls And can you also make it that you get more animals Slots I think a lot of people will like it too.,hi please add dog breed want make dog cant doesnt really look dog add weiner dog poodle really good also make option turn whole dog color amazing make option make animal like pig axolotl also make get animal slot think lot people like,1
"I LOVED THIS GAME LAST YEAR. I DISCOVERED IT LAST YEAR AND FOR STORAGE SMH I UNINSTALLED IT. I SAW MY FRIEND PLAYING THIS AND I WAS SO SHOCKED LIKE FR. IT WAS JUST LIKE A FEW MONTHS SINCE I DELETED IT BUT HOW COME THERE WERE SO MANY UPDATES!? I INSTALLED IT AGAIN BECAUSE I ALREADY CLEANED MY STOARAGE 😝. WELL THERE'S SO MANY UPDATES THAT I LIKE BUT I SAW SOME REVIEWS THAT MENTIONED THAT THEY'RE UNABLE TO REMOVE THE SHOES ETC ANYMORE SO I HOPE YOU BROUGHT IT BACK, I LOVED THAT FEATURE 😔🤙.",loved game last year discovered last year storage smh uninstalled saw friend playing shocked like fr like month since deleted come many update installed already cleaned stoarage well there many update like saw review mentioned theyre unable remove shoe etc anymore hope brought back loved feature,1
"HI I RWALLY LOVE THIS GAME OFC I DO ITS AMAZING!!! but delvloper can u respond H to this ok here i go!! so i love it ima give it a 5 because it is so realstic but here arthings u might could add u could add a jail/new store/free cars/normal house/pet daycare/a big hostpital so u can have newborns/a emote whereu can have a baby/cute puppy hostpital/new outfits for the avatar place/and that sounds like alot but i really want it. it would make the game 10,000 MORE FUN tysm for this game i love :)",hi rwally love game ofc amazing delvloper u respond h ok go love ima give 5 realstic arthings u might could add u could add jailnew storefree carsnormal housepet daycarea big hostpital u newbornsa emote whereu babycute puppy hostpitalnew outfit avatar placeand sound like alot really want would make game 10000 fun tysm game love,1
"i hope you guyss give as free car, even just one pleaseee, btw why are there no furniture's in the second floor of bubble glam? i hope you gave us, just like the living room dining room kitchen room. BTW! this game is supper cutee and not boring since they update usually, i just hope that there would be just 1 free car, yk were all poor and just tryna have fun on gamesss",hope guyss give free car even one pleaseee btw furniture second floor bubble glam hope gave u like living room dining room kitchen room btw game supper cutee boring since update usually hope would 1 free car yk poor tryna fun gamesss,1
On my first time playing this game I had so much fun with it and now I'm super angry bcs it's like someone's hacking my phone it started when I was normally playing the game and then my character turned black and then when I tried to click my avatar and change it it doesn't workkkkk I even smacked my tab nothing worked then if I lay my tab down and I try to leave I can't leave I need to make it stand up so I can leave it the worst now I can't even click the letter a and q 😭😭😭😭😭😭😭😭😭😭😭,first time playing game much fun im super angry bcs like someone hacking phone started normally playing game character turned black tried click avatar change doesnt workkkkk even smacked tab nothing worked lay tab try leave cant leave need make stand leave worst cant even click letter q,1
It's nice and fun but I am not happy about the updates because for I have to delete an app in my phone so I can update it like why is this happening to only me or is there a lot of people that it's also happening to because I don't like it there are some apps in my phone I don't want to delete them like now I just literally deleted a lot of my apps just last February and now in March I want to update it again for this new update but it wants me to delete almost every single app in my phone like,nice fun happy update delete app phone update like happening lot people also happening dont like apps phone dont want delete like literally deleted lot apps last february march want update new update want delete almost every single app phone like,1
