Review,Feature,Emotion
Sorry but it is not free. You can set one goal. Everything else is behind the pay wall. There is no trial phase or a extreme discount like 1 dollar for the first month. I cannot test the app to buy a subscription without this. 2/5,"Goal Achievement, Free Trial, Subscription Model, Pricing",Negative
"However, the app and the content is good enough, I cannot recommend to go for premium as I miss the daily video sessions after an OS upgrade (Android 11 on S10e). Even disappointing that Remente Support does not answer on my claims in the last months.","Daily Video Sessions, Premium Subscription, Customer Support",Negative
Great way to track. Have to pick mood before typing as I can't shut the keyboard and it blocks choices. But premise and workflow are solid.,"Mood Tracking, Goal Setting, Habit Building, Digital Life Coach, Courses, Tools, Advice, Stress Management, Self-Awareness, Goal Achievement",Positive
"It wasn't very long at all (within hours) of posting my review before support responded asking me to email them. I did so with a bit of reserve, having already been in contact with paypal (showed no concern and very short) and google and (has yet to respond) neither helpful at all. I had a response within the hour and a refund to my account within 2. I am so very grateful for Andreas - Remente Support for seeing the urgency of the situation and fixing immediately ****update**** Canceled the app a year ago and thought nothing more of it until blindsided with $50.28 GONE from my account that was sent to me for food during a global pandemic since being ordered to stay home when the restaurant I am a server at reduced hours to nothing. GIVE THE MONEY YOU TOOK BACK!!!","Refund Process, Customer Support",Positive
"I love the app, recently l have been facing a problem while I am trying to open the app. It give me a message: can't be run without an up-to-date version of google play service. When i open google play it is the last version avaliable in the store. Can you determine the version number of google service I need for the app. Thanks","None, the review is about a technical issue with Google Play Services, not a feature of the Remente app.",Positive
The only black spot is the user can't link the goals with the life wheel. It could be more meaningful if each goal had a specific purpose in the wheel.,"Goal Achievement, Life Wheel",Positive
"I love it, it is exactly what I needed. however it makes me discouraged that you have to pay for so many courses. i won't be able to get premium. So im anxious that I won't be able to utilize what I need and it will be frustrating to have to lose what works for you.","Courses, Premium Feature",Negative
Doesn't say anywhere (that I could see) before downing that this app isn't free. It annoyes me that you always need to get the credit card information before you've even tried the free trial.,"Free Trial, Payment Information Requirement, Transparency of Pricing",Positive
"Would like something like this to be a paid app instead of forcing me to make an account before telling me that I have to pay an absurd amount of money (whilst paying is to be expected for good services, they ask you to pay min. 60$ to max. 365$ depending on your plan) when I don't even know if it will even work for me. The satisfied customer review saying ""I'm a real person and this works"" doesn't exactly convince me and nobody should settle for trusting such a bot-like review. Sketchy af tbh.","Payment Model, Free Trial, Pricing Transparency, Account Creation, Customer Review Authenticity",Positive
It takes too long to load it gets me frustrated I would really like to try but every time I enter my info and submit it takes a while to load and I give up because I have other things to do,"Login/Registration, Loading Speed",Negative
I love this app but it hasn't worked since it updated on my phone recently. I just get a white screen when trying to open it. I have uninstalled and reinstalled and it doesn't help. Ã°ÂÂÂ,"App Launch, Installation/Uninstallation Functionality",Negative
"Edit: I did love it, it's now displaying the goals I've created in the wrong order. It's fine for a few days and then they're out of sync. I wish I could get a refund. It's gone from helping me to stressing me out.","Goal Achievement, Goal Monitoring",Positive
like it very much. step by step teaching and training. i can create my own goals snd my own tactics. excellent.,"Goal Achievement, Self-Awareness, Decision Making, Time Management",Positive
"I can't even sign up. I either get ""it seems like your device is offline"" - which of course isn't true- or ""unknown error occurred"" :(","Account Creation/Sign-up Process, Error Handling/Reporting",Negative
Did it always have that owl sound when sending notifications? I have heard it twice without knowing where it was coming from and freaked out. It's ominous.,Notifications,Negative
Worthless Premium prices are ridiculous and free features are non existent. The app tries to sell a curated version of WikiHow with prices of a personal coach. Good for oil barons who are too dumb to write a to-do list for themselves or use Google to find articles on how to stop eating sugar.,"Goal Achievement, Self-Awareness, Time Management, Stress Management, Decision Making, Courses, Tools, Advice, Digital Life Coach, Personal Development, Goal Setting, Habit Building, Motivation, Prioritization, Leadership, Communication, Sleep Improvement, Mind Training, Resilience, Well-being 
",Negative
"I tried to log in for 20 minutes and it still doesn't work. Please, fix it! Edit: i installed it back after 6 months and logging in works now",Login/Authentication,Negative
thanks alot.. please add font size option to the app.. to choose the appropriate interface we use.. cause the font small.. and that direct me to leave the app Ã°ÂÂÂÃ°ÂÂÂ·,"Font Size Adjustment, User Interface Customization",Positive
The app was perfect at first until the widget stopped showing my task list.It would just become blank.The problem persisted even after reinstalling it multiple times.,"Task List Widget, Goal Management",Both Positive and Negative
"I cant get past the 3ed page I've tried swiping uninstall and reinstalling it resting my phone I rly wanted this app but once I logged in I couldn't get past the 3ed page of ""lifes beautiful when you know were your going""","Onboarding Process, User Interface, Login Functionality",Positive
Was a 5 star. Then they started spamming me for an upgrade every 2 seconds. Make a lite version and leave me alone damn.,"Upgrade Option, Notification System, Lite Version",Negative
"Can you please allow shrinking widgets? There's so much extra space around the day plan, and it's a simple list there's no reason it shouldn't be allowed smaller","Customizable Widget Size, Day Plan Widget",Positive
$43 per year? Really??? I'M tired of overpriced GPS APPS. I DO NOT RECOMMEND DUE TO THE HIGH ANNUAL COST.,"None (The review mentions GPS APPS, which is not a feature of Remente: Well Being and Self Help)",Negative
Would be a 5 if the journal feature was a real journal. Could you guys add a bullet journal feature?,"Journal Feature, Bullet Journal Feature",Both Positive and Negative
The articles set out as Resources are very helpful. For me at least.,"Self Help Goal Achievement 
Self-Awareness 
Well Being",Positive
Just installed and attempted to make a profile. It's been glitchy and hasn't let me get past this point,"Profile Creation, User Registration",Both Positive and Negative
(Edit) Wow. Really quick response. Gotta hand it to you guys. You really work round the clock.,"Quick Response, Round the Clock Support",Positive
Practically useless if you don't give them money. The second I tried to do anything past their assessment (Which tells you nothing) it makes you pay to even choose something to work on. Not at all worth it,"Assessment, Goal Achievement, Payment-based access to content/tools",Negative
Really good but would like option of goal icons & color choice.,"Goal Setting, Customization Options (Icons and Color)",Positive
Could use some more tools and to helping and more variety of options to help,"Goal Achievement, Self-Awareness, Time Management, Stress Management",Positive
Saves me o lot of time off multi paper lists flying everywhere!,"Saves me a lot of time off multi paper lists flying everywhere! -> Digital Organization, Note Taking, Task Management",Both Positive and Negative
It has made me feel like I am being heard when I need help even when others wont listen and has shown me my own improvements and what I need to work on.,"Goal Achievement, Self-Awareness",Positive
Just getting my feet wet but I am super excited and optomistic about this program.,"Goal Achievement, Self-Awareness",Positive
Doesn't have the mountain with flags representing your goals anymore.,Goal Achievement,Both Positive and Negative
I like it so far but idk if I should be doing 5 dollars a month ATM. I know I can do it but I need to save money,Subscription Model,Positive
i am not okay with your privacy policy. It pains me to see 1M people downloading this app and consenting to their data PLUS their contacts data being used for profiling and marketing... please read the privacy policy before giving consent yall...,"Data Collection, Contact Data Usage, Profiling, Marketing",Positive
"Just started but really like it so far, starting a new chapter in life","Goal Achievement, Self-Awareness",Positive
the newest update won't let me journal the way i want.,Journaling,Positive
This is a wonderful way to end my day. Fully deserving of the five star review I'm leaving here.,"Goal Achievement, Self-Awareness, Stress Management",Positive
Please provide an option to remove quotes about god. They are more discouraging than encouraging to some.,"Content Customization, Quote Management",Positive
Wish I could silence the owl noise!,"Notification Settings, Customization Options",Positive
"Great way to set goals and stay on track! I really wish that there wasn't as much of the app locked behind premium. other than that, you can plan your current day, set goals, read certain resourse lessons, and select certain preset goals already made on the app. You can also rate the balance of different aspects in your life to help you see which ones need work. There is so much more you can do with this app if you have the money for premium.","Goal Setting, Daily Planning, Resource Lessons, Preset Goals, Life Balance Assessment, Premium Features",Positive
"I have tried and tried again to find a way to get back on track after a very long, MDD episode (clinical Major Depressive Disorder)... And I found this app, this amazing app! I paid for the premium after the first month of usage; yes, I feel that it is worth it for all that it does actually do. However, I still feel it is just a little bit more expensive then I would like. But again, for all that it does and what you can learn, what you can enact within your daily life, and all that you can do throughout the programs and courses... I pretty much will keep paying the monthly charge until I can truly invest in myself fully! Sadly, I stopped taking proper care of myself for that one month I had already paid for, but I can honestly say, that it's on me and that I wasn't very active, let alone BE proactive, during my really tough times. The point of this long-winded journey is, is that this app is totally worth it for free and the premium version definitely has a lot more programs to help you better yourself. I wouldn't pay for the premium until you were sure you were ready to ""be about it, not talk about it..."" In other words, unless you are absolutely sure that you are truly ready for your own, mostly customizable, journey inwards with yourself and ready to take your life back, hold off paying for the premium version. Because, if you're not ready to do the work, then that monthly, yearly, lifetime subscription will not be worth a single penny. But, please do actually give this a 100% true try and see results in yourself (and even those around you) that perhaps you haven't seen in quite some time. Aannnddd, one more thing.... Absolutely do enjoy yourself while changing, altering, and taking back control of your own life, once and for all! Hint: For this app to truly work for you, you must truly put in a lot of hard work for yourself... And if this is what you've been looking for, then you totally deserve the outcome that will come with hard work and a giant pay-off! Try it, what could you possibly have to lose?","Goal Achievement, Self-Awareness, Stress Management, Time Management, Decision Making, Sleep Cycles, Efficiency, Leadership, Communication, Mind Training, Courses, Tools, Advice, Digital Life Coach, Personal Development, Habit Building, Mindfulness, Motivation, Prioritization, Customizable Journey, Progress Tracking, Mental Well-being, Resilience, Preventive Tool",Positive
"I really like this app. I like how customizable it is. You can create your own goals using your own pictures. It breaks down goals into small steps, making bigger goals seem more achievable. I took off 1 star just because the cost of premium is a lot. I would pay that for lifetime use, but not per year. I don't think I'll renew premium next year unless it's half the price. I also wish there were more boosts and courses and maybe connect to other wellness apps, like Myfitnesspal or Google Fit.","Customizable goal setting, Breakdown of goals into small steps, Premium subscription, Boosts, Courses, Integration with other wellness apps",Positive
"I've tried a heck of a lot of apps. None have ever come close to this app. Simple, intuitive, powerful. Tracking that isn't overbearing. It has a calendar but it isn't just trying to become a newer, worse version of Google calendar like so many other ""productivity"" apps. This app really isn't about the tasks. It's about being your best self, an integration of mindfulness and task management that hits all the right spots for me. I'm so impressed.","Task Management, Calendar, Mindfulness, Goal Achievement, Habit Building",Positive
"I've used Remente for a few years now and it's been the best app I've downloaded. It's one of the few apps I transfer from cellphone to cellphone. I found this gem while looking for goal setting/accountability apps and I've not been disappointed. There are built-in goals designed for the more common or popular requests, such as finances or health. You can also design your own. Remente helps break down the goal into tasks, complete with deadlines and reminders, making large goals less daunting. Small steps kept me on track this year and I am on course to achieving multiple goals by the the end of the year. I'm already considering next year! Need inspiration? The app also has videos to help you along your journey. Written and designed by professionals, the mini courses offer good advice to help achieve your goals and get things done. Better still, support staff is quick to respond with questions or issues that pop up. If you're trying to get your act together, having trouble finishing what you start, or finding a good place to start, Remente is the go-to app!","Goal Setting, Accountability, Task Management, Deadline and Reminder System, Customizable Goals, Video Courses, Support Staff 

",Positive
"Judging from the initial setup all the way to the vast materials offered as resources for the development and utilization of the tools necessary to complete one's goal, this app is definitely the most intriguing. Its not a simple digital notepad with a time keeper... this is an INTEGRAL APPROACH in Action. The app has It works with the user by providing a step by step guide as to how a particular goal may generally appear to someone who is proficient in creating them.","Goal Achievement, Step-by-Step Guide, Time Management, Digital Notepad",Positive
"For the most part I really like this app. I don't mind paying for a yearly subscription because it's only a little more than what I would spend on an actual planner and it does lots more. The only requests I would have is having the ability to customize the backdrop at the beginning, but throughout use. I wanted to try the free version first to see how I like the features. Now I really enjoy it, but I would like to change the backdrop colors","Customizable Backdrop, Subscription Model, Digital Planner Features",Positive
"Update 2020/03/16: A useful feature would be the option to reset checklist items for repeating items for each new day. I have a repeating medication reminder with checklist items for each medication and the checklist items appear to be permanently checked every day. Love it! So far so good. Beautifully designed, intuitive, and useful.","Repeating Reminders, Checklist Items, Medication Reminders",Positive
"so i decided to delete social media and at the same time, downloaded this app. it definitely helped me in the way that im wakimg up and setting my goals for the day rather than looking at social media. it also provides notifications to tell you to set your goals and provides reading material for ways to get motivated/better yourself. also makes you rate different aspects of your life and was super insightful. i gave it 4 stars because a lot of the good material you have to update to premium for","Goal Setting, Notifications, Reading Material, Self-Assessment/Rating, Motivation/Better Yourself Content, Premium Content",Positive
"Very disappointed when i realized i cant see my past journal entries, tasks completed, and moods without purchasing a very expensive premium version. Uninstalling and going to comtinue using Daylio for mood tracking (which was only a few bucks for lifetime premium) and Day One for journaling (which is pretty awesome even without purchasing premium.)","Journaling, Task Management, Mood Tracking, Premium Version, Data History",Positive
"I love this app! It allows me to do so many things in one app instesd of having a bunch of different ones. This is my journal, mood tracker, goal & habit tracker, self-improvement app all in one! Right now I just have the free version, I want to upgrade to premium, I just wish it was more affordable. The price is the only thing stopping me from getting Premium, it is financially out of reach for me right now but I hope to get it soon!","Journal, Mood Tracker, Goal & Habit Tracker, Self-improvement",Positive
"I paid the lifetime subscription fee, which at the time was 50% off. It came to $75 and I'd say money well spent. I'd say I'm still getting into it but the goals have so many tasks related to them, I feel like it's working to become habit and the lesson transcends the app. The journal function is stupid unless you pay, because otherwise you wont be able to see your past journal entries. The purpose of writing is to read lol. Nevertheless, this (paid) app has helped me improve my life.","Goal Achievement, Habit Building, Journaling",Positive
Your app is great thanks a lot! It's helped me start on projects by breaking them down into baby steps! Making the completion of them a domino effect. Some ideas to make the app even better; 1. If I could take my own created goals and save them to the app for future use. Create an icon for that goal on the Goals page. That way I could accept my goal again without having to write the steps all over again.,"Goal Achievement, Goal Setting, Habit Building, Customizable Goals Library",Positive
"I'm really loving the premium so far! It's been really nice to set out my tasks for the next few days ahead of time. In addition, the notifications are good reminders to check in and give a general feedback of how I've been doing. The way that the app allows you to track your progress on a variety of categories is also a really refreshing feature to have. I would love to see more courses and premade goals around becoming more emotionally mature and building community.","Task Management, Notifications, Progress Tracking, Courses, Premade Goals",Positive
Love it! One suggestion I have is to sync the Goals to the Life Balance chart. It'd be more helpful if the Life Balance chart would fill in the life categories automatically every time I checked off a to-do item in the Day Plan or completed a Goal (vs having to update the Life Balance chart manually and subjectively).,"Day Plan, Goals, Life Balance chart",Positive
"I have tried literally every goal/motivation tracker app known to mankind and this is the only one I've been able to stick with. The people behind Remente seem like they genuinely care about your well-being, and the daily goals are small enough to motivate you to complete them, but important enough that they genuinely help you reach your end goals. The journal and mood tracker is also one of my favorite features and helps me stay mindful of how I'm feeling everyday. Super great app!","Goal/Motivation Tracker, Daily Goals, Journal, Mood Tracker",Positive
"i kinda like the concept of this whole app, kinda flexible, the closest to what im looking for so far. good graphic, simple, just nice i would say, but it couldve been great w just a lil' improvement. i hope the developer can include like an alarm setting choices for the task reminder part. And i dont know if it's my phone problem or what but the reminder only works online, so yeah, it's such a bummer i would say. Ã°ÂÂÂ","Task Reminder, Alarm Setting, Offline Reminder Functionality, Graphic/User Interface",Positive
"Only had it for a few days but so far I'm very impressed. Easiest to use life planning/To-do-List app by far. Yes, you really need a subscription to be able to use it in earnest, but the annual subscription really is acceptable for a tool this useful (at least at the current discounted rate - developers take note!) Easy to add tasks and move them around, and thanks to its ease of use I sense it is actually helping me to get my life in order compared with other more frustrating alternatives","Life Planning, To-do-List, Task Management, Subscription Model, Ease of Use, Goal Achievement",Positive
"I'm finding the app very useful. Would prefer the journal part to be separate from rest of things. The layout isn't great, a little muddled imo, but ok. All in all a good well thought out app. The advice is helpful an to the point. I have ordered a tablet especially to use this app as I find it's rather small on my phone and not best layout. It's pricey, but hopefully will look better when my tablet arrives. The videos are helpful. I'd like to see more of these.I hope there's new things added.","Journal, Layout, Advice, Videos, Goal Achievement, Self-Awareness, Time Management, Courses, Tools",Positive
There are many great things about this app and I can see myself using it for a long time. There are also some critical negatives however: 1. Photos added to journal crop to landscape without any ability to adjust. Photos are therefore worthless. 2. The web app doesn't allow mood journal entries and dragging is dysfunctional. 3. Dragging and deleting is not intuitive in both apps. 4. Navigating around can be tiresome. 5. The 'I'm feeling...' choice descriptions could be increased further.,"Photo Upload, Mood Journal, Drag and Drop, Navigation, Mood Tracking 
",Both Positive and Negative
"It's ok but a bit disappointing. The audio clips are read by a screen reader (or someone who sounds like one) and includes headings and other distracting elements of text you would not expect. Lack of integration: the to-do list would be so much more effective if it integrated with Google Tasks, and if the app asks you to make a choice about the life wheel then the least it could do is remember that choice for you.","Audio Clips, To-Do List, Life Wheel, Integration with Google Tasks",Positive
"I don't use it much, although I should! But I love the design of the app, the fact that you can track your mood each day and note down a few words about how you feel are great ways to know yourself better, see how you react on different situations and WHY you react like so, because you have to write down WHY you feel the way you feel... Then for each goal you can create small steps to follow, as well as having a journal for each goal is extremely important to me. It hekps keep track with progress and I love it! And then it's the courses section that is very helpful. Many of them are locked for the premium version, but there are few interesting ones that are free. Thank you, Remente!","Mood Tracking, Goal Setting, Journaling, Courses",Positive
"I really like the look and feel of the application. You're able to set goals and set steps within the goals in a visually appealing user interface. Without the paid version yoi have to be sure to tick off your tasks before you go to bed, if you don't it records that you haven't achieved your step and you can't go back to yesterdays and tick off what you did. This has happened to me 3 times in the 5 days that I've been using the application which has skewed my stats.","Goal Setting, Task Management, Progress Tracking, Statistic Tracking, User Interface, Paid Version Limitations",Positive
"I have a suggestion for the next update: allow us to change the background of each of the to-do's in the daily task list. This would allow us to further organize that list by separating the tasks into categories (colors, that is). I bought the premium version of the app and I feel that this is the only thing that is really lacking, so I'm counting on you to make this app an even more efficient life-savior!! Have a nice day","Daily Task List, Task Organization, Customization (Background Color)",Positive
"Tried it out pro-version but tbh, it's very generic and not personal at all. The images seem like they are creative commons photos, no nice well-thought of ui/ux design, it would look more appealing with digital art pictures drawn by a real human. Content wise, the guided sessions made me roll my eyes and turn it off after seconds. Searching for terms like ""inner child"", ""shadow work"" and ""inner critic"" didn't bring up anything at all, which is the root cause to anyone's anxiety so it's weird.","Guided Sessions, Search Function, Content Library, User Interface (UI), User Experience (UX)",Positive
"EDIT: Deduced two stars for blocking seeing of past history of own data. Subscription is reasonable for extra content, not for user data. Would be happy to pay one time single digit dollars for that, not recurring yearly subscription. Could you please add dark mode please, at least for widgets? Also, why isn't there a daily gratitude practice as a part of the journaling?","Data History, Subscription Model, Dark Mode, Daily Gratitude Practice, Journaling",Positive
"What might not be obvious at first glance is how adaptable this app is. That's why I love it. I've set up the goals for instance so that everytime I complete one I rename it to ""level 2"" etc.. (basically gamifying the important things I want to accomplish) and the web app is really good for a top down view of where you're at.","Goal Setting, Gamification, Web App, Progress Tracking",Positive
"After using this app for just over a month, I decided to buy the premium version yesterday! I had tried many different apps like this in the past but this is the only one that had the wheel of life structure I have been following on a notebook. This app makes it so easy and convenient plan my day on the go and has such great resources and courses. If there's anything I'd like you to change, it's being able to add tasks under each section in Access Life related to each focus.","Wheel of Life structure, Task management, Courses, Access Life feature, Goal planning, Mobile accessibility",Positive
"The web version can get much better, but the mobile app is quite good. A bit more of goal categories and routine management similar to that Fabulous app. That should move it up to 5 stars for me. Update: I've since moved from Success Wizard to using Remente and I honestly think there's nothing better out there. A Google calendar intergration for tasks would be highly appreciated.","Goal categories, Routine management, Google calendar integration for tasks",Positive
I really loved the app. It's organized and I can track all my goals in one place with all the steps and details. The courses are also helpful. The only thing I didn't like about it is that I need to pay for some courses and also to see what I have been doing so far. I understand that some courses are not free but I want to be able to see what I did yesterday and what I'm going to do tomorrow or the day after. The app doesn't let me see or organize past/future daily plans. I just wish that maybe you can make that free. It would be great that way.,"Goal Setting, Course Management, Daily Planning, Progress Tracking",Positive
"The most important part of journalling for me is the opportinity to reflect. Micro-journalling with Remente is a low-friction way to get a lot of the value from journalling, in a lot less time. I've been able to make some positive changes using the analytics tools Remente provides during the COVID-19 lockdown. These sorts of apps make the world better. Fantastic work to everyone who works on this. You're all doing a great, great job. I hope you all continue to succeed :)","Micro-journalling, Analytics tools, Goal Achievement, Self-Awareness",Positive
"I like the concept for this app but sadly, the widget doesn't function like how I wanted to. It would be great if we can complete the goal by clicking the widget. I also cant seem to open the app by clicking the widget. The widget is useless so far... i'd really love it if you'd fix it! But overall, great app!","Widget functionality, Goal achievement, App launch from widget",Positive
"I'd like to be able to split tasks into sub tasks, not just goals. Maybe even a percentage indicator to see a. how well I completed tasks on a daily basis and b. the extent to which I complete the master task. Really good app nevertheless, I appreciate no ads in the free version and the level of functionality you receive before you hit a paywall is perfectly acceptable. You dont feel like you have a half-baked app like many other self improvement apps on the free/trial version.","Task Management, Sub-task Management, Progress Tracking, Goal Achievement, Ad-free Experience",Positive
"It's a wonderful app for personal goals management. Not giving 5 Ã°ÂÂÂ due to following reasons: - Not able to add tasks with the recurring interval of more than a week. For example, I need to set some review monthly. - Cannot add labels to the tasks though which I can filter. I want to add lifestyles as labels. For example I can have tasks regarding fitness in multiple goals, would want to know, what all am I doing for fitness and where I'm. - There's no way to add sub tasks.","Task Management, Goal Setting, Filtering, Subtasks, Recurring Tasks",Positive
"I like it cause I want to feel productive but I can't really do much since my classes hasn't started. So I like having little tasks throughout the day. I like the ""how do you feel today"" feature. I just wished they added more courses for free. The goal feature is good. Oh yeah, they give you courses to read/listen to (How to eat less sugar, how to stop worrying, etc.)","Task management, Mood tracking (""how do you feel today"" feature), Course library, Goal setting",Positive
"It has helped me a lot ( based on my past 4 months of usage) . I always have my day plan in front of me which helps me know when I'm wasting my time based on how much I've covered in the day. Mood tracker helps me maintain a mood-log that helps me analyse how I've been throughout the day emotionally. Having these things in front of your eyes is really essential, so that you can actively make your day better. UI is easy and intuitive to use which is a bonus. Keep it up Ã°ÂÂÂ","Day Planner, Mood Tracker, UI",Positive
"I WAS really enjoying the app, but then today, some of the tasks I had set to appear on sundays using the goals feature didn't show up... the whole point of me going through all the effort to assign certain tasks to certain days was so that I wouldn't have to remember what needed to be done each day; I'd just be able to do it. But now I'm going to be paranoid and have to double check that nothing is missing each day. I use the app for my work so it's very important that nothing gets missed","Goal Achievement, Time Management, Goal Setting",Positive
"It takes more than just a list of to-dos to really see your life get better in every area. This app is so essential to me, so helpful in not only laying out a plan, but also in finding the reason for the plan and help with the how. If you like yoga, you'll like this. And if you like the idea of living a balanced life, remembering to love people in the midst of other goals, you'll like this.","Goal Achievement, Self-Awareness, Time Management, Balanced Life Management",Positive
This app is great and the support team is fast and friendly and I'm having a bit of trouble finding the right course for me but I just downloaded it recently and there are thousands of courses so I'm sure I'll find something. I kind of wish they had courses for specific mental illnesses like depression anxiety and eating disorders though but that's the only really thing I can think of at the moment that I'd change.,"Course Catalog, Support Team, Mental Health Courses (specifically for depression, anxiety, and eating disorders)",Positive
"The app has good content but could improve the ff: 1. Custom goals could also be categorized per life area and linked back to life assessment. 2. Tasks, habits, and milestones help achieve goals. I hope we can categorize these ""steps"" and have nuanced tracking functions and analytics. 3. The app functions as a good journal. Please make it easier to review entries by adding hashtags or categories. 4. Add photo database. 5. Add auto back-up function.","Goal Setting, Life Assessment
Task Management, Habit Tracking, Goal Achievement
Journaling, Note Organization
 Media Storage
Data Backup, Cloud Storage",Positive
"I love this app!!!! I get to plan my day out,and at night it gives me reminders to tell the app how my day was. you get about five choices on how you feel. Based sad to happy. Then you also get to pick more choices on how you feel. Like you could say your stressed,tired,lonely on the negative side or happy,positive,calm etc. on the positive side. It gives you courses to go though to help get your life together. you can write Down your feelings like a diary.And you can set goals.I recommend it!","Day Planning, Mood Tracking, Emotional State Tracking, Courses, Diary, Goal Setting",Positive
"These past weeks I've been reviewing top-rated apps that can help against procrastination and none is perfect so I'm designing mine. Remente is definitely the one inspiring me the most, especially the rate-your-mood-and-explain-why feature. Other apps better handle to-do lists (Todoist), commitment to goals (stickK) or timing/pomodoro stuff (Productivity Challenge Timer, Forest). But what really keeps me coming back to Remente is that I'm led to input personal thoughts and that feels engaging !","
Self-Awareness, Goal Achievement, Time Management",Positive
I love the visual representation and various resources that help with being balanced in every spectrum of life. It helps me put things into perspective and utilize techniques that they teach in therapy and books about anexity. 10/10 would recomend !,"Visual Representation, Goal Achievement, Stress Management, Self-Awareness",Positive
"It is definitely so much more than I thought it could be. It is very unobtrusive while still being encouraging. It is pretty easy to use and I like that there are keywords for mood logging so that you are helped along in being more specific on your mood states--I found this to be very mindful and caused me to put more thought into my feelings and the reasons behind them, as well as take time to appreciate them. Pricing is fair. May be worth upgrading even though money is tight.","Mood Logging, Goal Achievement, Self-Awareness, Mindfulness Tools",Positive
"2 years later and I'm writing a new review. The premium gets in the way, of course, and knowing you have to pay your way to good mental health is kinda wack, BUT, it is what it is, and I think the free version is wonderful. Really helping me - I even told my therapist about it. Would recommend :)","Goal Achievement, Self-Awareness, Stress Management",Positive
"when i first started using the app i had trouble. once i used the resources my emotion changed on it. yo this is a good app. even the free version has helped me out. id suggest using the insight chart before you start journaling and creating goals. always work om your weak areas. you will never delete this app. using the insight will help you figure out why you may be feeling sad, lonely or depressed. It will show you if you really want friends and a social life. maybe you want to be loved.","Insight Chart, Journaling, Goal Creation, Stress Management, Self-Awareness, Emotional Management",Positive
"It gave me step by step guides and suggestions on how I could work on things to better my daily life! It broke everything down so it made it simple, easy to achieve and understand! And it was amazing to me, that it managed to pinpoint exactly what I needed with the little information I gave it. Cheers to whoever made this!","Goal Achievement, Self-Awareness, Time Management, Decision Making",Positive
"My life is in chaos! I know a lot of it is making bad choices. So I decided to try this app. It was a bit complicated, but once I began to understand it, the key is being able to view your past, so you could see how far you've come. That's when they spring on you the fees you have to pay for that info. In other words, they take the appearance that they care about you and the details of your life, which is a lie, they want your money! (All these apps get the money they need with all the ads).","Goal Achievement, Self-Awareness, Viewing past progress",Positive
"Definitely recommend it 100% for setting personal goals and helping maintain a steady emotional balance. Obviously it doesn't suit everyone's like, but for me it worked wonderful!","Goal Achievement, Emotional Balance, Self-Awareness",Positive
Ultimately the high review comes down to the level of organization. I like that goals are separate from tasks. I particularly enjoy that you can create tasks within a goal to automatically show up for easy planning,"Goal Setting, Task Management, Hierarchical Task Organization",Positive
Everyday it is helping me make positive changes in my life as a better mom and role model for my girls. As long as i stick to my routines and keep putting in the effort and reminding myself of my goals as well as following my own step by step help list i know i am changing my life for the better. i even feel better about myself and more motivated than ever!,"Goal Achievement, Self-Awareness, Time Management, Motivation",Positive
Helps keep me focused and on task. I am better able to organize my thoughts and easily prioritize daily activities as well as work on long term goals. By the end day I feel calmer and have a greater sense of having accomplished what I set out to do instead if becoming distracted and scattered.,"Goal Achievement, Time Management, Self-Awareness, Stress Management",Positive
there is a learning curve. i wish they had an option to input your daily schedule/tasks and it give you options to decide which automated schedule works best for you.,"Time Management, Goal Achievement, Scheduling 
",Positive
"either be more available or for Fitbit. one or the other would be amazing. this looks awesome, but essentially can't use without one or the other. Ã°ÂÂÂ­Ã°ÂÂÂ­",Integration with Fitbit or Google Fit for tracking and monitoring features,Positive
"I love being able to assess areas of my life and give them ratings. As well as being able to rate my mood, list reasons why I felt certain ways!","Goal Achievement, Self-Awareness, Mood Tracking",Positive
it does help me to focus on important areas. it also helps to teach me how to break things down to its simplest parts and grow from there.,"Goal Achievement, Time Management, Self-Awareness",Positive
"its a great way to improve yourself especially when you dont know how or where to start it gives you resources ,ways, steps and alot more to get you where you want when you put in work","Goal Achievement, Self-Awareness, Time Management, Stress Management, Decision Making",Positive
it's amazing love it has helped me reach and accomplish alot of things and helped me change my mood solve problems and much more made me believe in myself and be better definitely recommend I would rate it 100 percent,"Goal Achievement, Self-Awareness, Stress Management, Time Management, Motivation",Positive
"I find Remente to be very informative, detailed, and pleasing to the eye.","I find Remente to be very informative, detailed, and pleasing to the eye. -> Informational Content, User Interface",Positive
"In two short weeks Remente has made an enormously positive impact in my life. If you are looking or, like me, needing to become a better, more conscious version of yourself, Remente is the way to go.","Goal Achievement, Self-Awareness",Positive
Wayyyyy too much going on for self improvement. I dont care about 99% of the stuff on there so it just becomes clutter,"Goal Achievement, Self-Awareness, Time Management, Stress Management 
",Positive
Remente has helped keep my goals in mind so I don't forget them. It helps me break down my goal into actionable steps.,"Goal Achievement, Goal Setting, Action Planning",Positive
It's great to be able to visualize goals and breaking them into smaller steps.,Goal Achievement,Positive
"Please make Day Plan widget more colourful themes, instead of only white colour widget, and make the words more noticeable","Day Plan widget, Customizable themes, Visual design",Positive
"It is good, in fact I managed to be happy after having different emotions because I just remembered my past and I managed to feel good.","Self-Awareness, Goal Achievement, Stress Management",Positive
if you want to become Professional then manage the time and this is very useful for this.,Time Management,Positive
It has helped me start a long overdue goal and has kept me accountable!,"Goal Achievement, Accountability",Both Positive and Negative
